"Gene","ILLUMINA_PROBE_ID","EntrezId"
"PHLDA1",5900725,22822
"SFRS12",5900731,140890
"ANXA11",5900735,311
"IPMK",5900739,253430
"HS.541921",5900743,NA
"GNL3L",5900746,54552
"CTSE",5900754,1510
"MIR876",5900768,100126310
"LOC151760",5910008,151760
"C1QB",5910019,713
"MYO19",5910020,80179
"KIAA1530",5910026,57654
"C14ORF65",5910035,317762
"RPL23AP7",5910041,118433
"LOC646348",5910044,646348
"TRIM5",5910064,85363
"GPR174",5910070,84636
"LOC728226",5910079,728226
"LOC649179",5910091,649179
"PCDH10",5910093,57575
"CCDC115",5910095,84317
"DARS2",5910097,55157
"LOC651624",5910100,651624
"GMPPA",5910102,29926
"VAMP8",5910128,8673
"HS.549823",5910129,NA
"ITGB1",5910139,3688
"MGC39372",5910152,221756
"NOP56",5910154,10528
"NPEPPS",5910161,9520
"LARP1B",5910164,55132
"LOC643998",5910168,643998
"SDHALP1",5910187,255812
"NEBL",5910193,10529
"RAD51C",5910215,5889
"BAT5",5910220,7920
"LOC652789",5910224,652789
"ZBBX",5910241,79740
"LOC653590",5910255,653590
"RER1",5910301,11079
"LOC642740",5910315,642740
"FIGNL2",5910332,401720
"TMEM203",5910338,94107
"ZNF250",5910347,58500
"LOC643121",5910348,643121
"SPC24",5910349,147841
"TYMS",5910364,7298
"LOC648490",5910369,648490
"LOC647718",5910377,647718
"LOC645967",5910379,645967
"SF3A1",5910390,10291
"LIAS",5910397,11019
"PRAC",5910403,84366
"LRRC59",5910411,55379
"COL4A1",5910431,1282
"CHDH",5910433,55349
"RLBP1",5910437,6017
"CDAN1",5910445,146059
"LOC645176",5910450,645176
"ACVRL1",5910451,94
"GPC5",5910491,2262
"LOC126520",5910494,126520
"LMO4",5910523,8543
"GLOD4",5910543,51031
"MGC4677",5910546,112597
"CAV2",5910553,858
"HS.565075",5910575,NA
"SNORA21",5910577,619505
"PTP4A3",5910594,11156
"FAM57A",5910600,79850
"HS.569411",5910608,NA
"IL4R",5910609,3566
"TCTN3",5910615,26123
"STX2",5910619,2054
"SMARCD3",5910632,6604
"LOC650455",5910639,650455
"HS.374221",5910646,NA
"LOC651919",5910685,651919
"SNORD59B",5910687,692090
"METTL14",5910706,57721
"LOC100129936",5910707,100129936
"FLJ16323",5910722,441390
"HS.505398",5910730,NA
"C14ORF121",5910762,90668
"TNFRSF6B",5910767,8771
"SNX24",5960010,28966
"LOC644101",5960066,644101
"HS.562219",5960086,NA
"LOC100134032",5960088,100134032
"HIATL1",5960092,84641
"HS.535028",5960095,NA
"ADSS",5960097,159
"CLDN16",5960102,10686
"NFIB",5960133,4781
"LOC389830",5960138,389830
"MOBK1B",5960156,55233
"LPCAT1",5960164,79888
"LOC284988",5960167,284988
"LOC100132705",5960170,100132705
"SCARNA22",5960176,677770
"PRPH",5960180,5630
"ASNS",5960181,440
"CCR2",5960239,1231
"GPR97",5960246,222487
"TRMT5",5960253,57570
"NCKAP1",5960274,10787
"WBP11",5960278,51729
"TCEA1",5960286,6917
"LOC648987",5960301,648987
"LOC100131727",5960307,100131727
"ARL6IP1",5960324,23204
"LOC644844",5960328,644844
"SLC39A10",5960332,57181
"PRIC285",5960343,85441
"PELO",5960358,53918
"HS.55246",5960369,NA
"C21ORF126",5960397,391269
"LOC728211",5960402,728211
"LOC643558",5960431,643558
"VDR",5960440,7421
"KRIT1",5960446,889
"SLC35C2",5960450,51006
"WDR70",5960451,55100
"RHPN2",5960475,85415
"NTAN1",5960477,123803
"PSMC3IP",5960504,29893
"CUX1",5960537,1523
"EIF2B4",5960546,8890
"RPL32P3",5960551,132241
"DBR1",5960561,51163
"SNCA",5960564,6622
"PMS1",5960594,5378
"TSTD2",5960632,158427
"C5ORF25",5960639,375484
"IGSF10",5960647,285313
"TMEM55A",5960653,55529
"ARID3B",5960670,10620
"DDX55",5960672,57696
"PRDX2",5960674,7001
"NISCH",5960678,11188
"RBPMS2",5960682,348093
"TUSC4",5960722,10641
"GRB10",5960725,2887
"LOC199800",5960735,199800
"C20ORF72",5960736,92667
"PSMD4",5960739,5710
"TRIM22",5960747,10346
"PCDH18",5960762,54510
"CRKL",5960767,1399
"GSTA3",6020050,2940
"LOC651202",6020066,651202
"LOC646703",6020072,646703
"HS.129800",6020095,NA
"CLIC5",6020132,53405
"DKFZP434P211",6020133,29774
"LOC402342",6020138,402342
"GNAT1",6020142,2779
"SH3KBP1",6020152,30011
"MCM4",6020170,4173
"LOC650717",6020193,650717
"RGPD1",6020196,400966
"SMAP1",6020201,60682
"CYTSA",6020209,23384
"FBP1",6020224,2203
"GMPPB",6020228,29925
"KIAA1245",6020240,149013
"LOC650739",6020241,650739
"EGR2",6020255,1959
"RPS4Y2",6020273,140032
"C1ORF97",6020315,84791
"LOC730031",6020349,730031
"HOXA11",6020364,3207
"TATDN3",6020368,128387
"AATF",6020372,26574
"LOC202181",6020392,202181
"CNNM4",6020400,26504
"SMS",6020402,6611
"LMNA",6020424,4000
"WHAMML1",6020438,339005
"WDR4",6020440,10785
"SMTN",6020441,6525
"MMGT1",6020445,93380
"RSPH1",6020451,89765
"PPP1R14A",6020468,94274
"ST8SIA4",6020470,7903
"KHDRBS3",6020482,10656
"USP39",6020487,10713
"SNRPB2",6020491,6629
"LOC404266",6020494,404266
"DCTN4",6020497,51164
"DSCR5",6020504,51227
"SCAND2",6020519,54581
"CASD1",6020520,64921
"LOC100130855",6020538,100130855
"LOC729646",6020541,729646
"CPD",6020543,1362
"DPF1",6020554,8193
"LOC642299",6020561,642299
"NNT",6020575,23530
"PMAIP1",6020598,5366
"MYO1H",6020609,283446
"MMP25",6020630,64386
"FAM109B",6020632,150368
"LOC728157",6020634,728157
"LOC391811",6020669,391811
"FLJ38482",6020674,201931
"LOC441453",6020685,441453
"HS.137971",6020692,NA
"RAB23",6020719,51715
"GINS2",6020735,51659
"TM6SF2",6020747,53345
"LOC728484",6020754,728484
"LOC100132826",6020762,100132826
"LIMK1",6020767,3984
"TTC38",6040017,55020
"CDC14B",6040037,8555
"LOC728975",6040040,728975
"IP6K1",6040064,9807
"GPR89C",6040072,728932
"ZNF638",6040075,27332
"ARAP3",6040097,64411
"LOC647285",6040110,647285
"PPP2R4",6040114,5524
"SNORA81",6040121,677847
"TIPRL",6040129,261726
"C6ORF52",6040156,347744
"ATP11C",6040204,286410
"FLJ90680",6040220,400926
"LOC645946",6040246,645946
"LOC730535",6040253,730535
"ALOX12",6040259,239
"LOC641700",6040280,641700
"NDUFA10",6040291,4705
"HS.583853",6040300,NA
"MORN3",6040307,283385
"SDCBP",6040324,6386
"KIAA1543",6040356,57662
"FAM127A",6040376,8933
"ZBTB11",6040379,27107
"C11ORF63",6040382,79864
"LOC100133876",6040397,100133876
"SLC22A4",6040398,6583
"C12ORF56",6040452,115749
"C6ORF117",6040458,112609
"EPPB9",6040465,27077
"HS.116828",6040471,NA
"RAD21",6040487,5885
"LOC100133719",6040491,100133719
"FBLN1",6040494,2192
"HS.211743",6040497,NA
"LOC390231",6040520,390231
"PALM2-AKAP2",6040524,445815
"FLJ40504",6040543,284085
"LOC647859",6040546,647859
"WDR67",6040554,93594
"MIR1323",6040561,100302255
"RPS4X",6040563,6191
"LOC100128354",6040564,100128354
"LOC100128163",6040576,100128163
"SLAMF8",6040577,56833
"LOC728105",6040592,728105
"TMEM98",6040600,26022
"FAM107B",6040603,83641
"PNPT1",6040609,87178
"HSH2D",6040647,84941
"TRIM6",6040653,117854
"CYCSL1",6040670,157317
"REPS2",6040673,9185
"FLJ40288",6040692,286023
"TRIM39",6040703,56658
"CCR2",6040711,1231
"GPR124",6040736,25960
"CD34",6040739,947
"ZADH2",6040743,284273
"TALDO1",6040754,6888
"PIGQ",6040767,9091
"DMAP1",6040768,55929
"MIR302D",6060008,442896
"LOC100132247",6060014,100132247
"HS.576164",6060021,NA
"CUL5",6060025,8065
"ENPP7",6060035,339221
"USP42",6060040,84132
"ARHGAP11B",6060050,89839
"LOC100128370",6060072,100128370
"HS.108226",6060075,NA
"SAMD10",6060092,140700
"LOC728179",6060100,728179
"HS.579070",6060112,NA
"HS.209253",6060114,NA
"TP73L",6060131,8626
"FLJ41733",6060133,400870
"TRAPPC2",6060148,6399
"COQ6",6060164,51004
"DNAJC21",6060168,134218
"DDX18",6060201,8886
"LOC100130413",6060204,100130413
"GNE",6060209,10020
"ZFR",6060215,51663
"HS.545644",6060224,NA
"CMTM4",6060253,146223
"PCSK6",6060255,5046
"LOC391670",6060259,391670
"LOC100129445",6060270,100129445
"HS.559766",6060274,NA
"HMBS",6060278,3145
"LCORL",6060286,254251
"HS.128557",6060300,NA
"FERMT3",6060315,83706
"ZNF295",6060326,49854
"RPL13A",6060356,23521
"ATG4A",6060358,115201
"AHR",6060367,196
"TP53TG3",6060376,24150
"ABCG1",6060377,9619
"VPS54",6060379,51542
"ZNF642",6060392,339559
"LOC652300",6060400,652300
"C3ORF70",6060403,285382
"EIF1B",6060414,10289
"HS.97549",6060435,NA
"SDCCAG3",6060451,10807
"GFRA3",6060458,2676
"S100A8",6060468,6279
"LDHC",6060470,3948
"BMPR2",6060475,659
"ZFP112",6060477,7771
"MARCKS",6060484,4082
"LOC100130553",6060523,100130553
"HS.581914",6060544,NA
"RBP5",6060553,83758
"HS.438937",6060554,NA
"GNAI3",6060592,2773
"B9D1",6060594,27077
"HS.536664",6060601,NA
"LIPJ",6060605,142910
"COL1A2",6060612,1278
"KRT19",6060630,3880
"DNMT3B",6060653,1789
"CLDN9",6060661,9080
"ST3GAL1",6060682,6482
"MIR943",6060687,100126332
"ATP11B",6060706,23200
"RPL39L",6060719,116832
"HK2",6060730,3099
"MAPRE1",6060731,22919
"FMO6P",6060736,388714
"ZNF451",6060739,26036
"TRIM60",6060762,166655
"AASDHPPT",6060767,60496
"BRD4",6060768,23476
"LOC100133123",6100021,100133123
"INTS1",6100040,26173
"OR51F1",6100044,256892
"LOC649073",6100048,649073
"LOC729484",6100053,729484
"HSD17B10",6100056,3028
"DENND2A",6100072,27147
"CENPM",6100079,79019
"LOC100132425",6100082,100132425
"CASP4",6100136,837
"C2ORF44",6100154,80304
"CXCL3",6100162,2921
"HS.543617",6100170,NA
"ZNF653",6100196,115950
"FOXP1",6100220,27086
"C5ORF35",6100239,133383
"C4ORF7",6100241,260436
"CSNK2A1P",6100255,283106
"VSNL1",6100259,7447
"LOC654187",6100270,654187
"SNX12",6100273,29934
"RFESD",6100278,317671
"LOC100131831",6100292,100131831
"CDC123",6100301,8872
"PTPRE",6100347,5791
"ALPL",6100356,249
"LOC652821",6100369,652821
"LOC654117",6100376,654117
"LOC648984",6100379,648984
"CD276",6100390,80381
"RGS18",6100397,64407
"NLRC5",6100408,84166
"UPRT",6100414,139596
"NFYB",6100435,4801
"LOC644611",6100438,644611
"HS.105791",6100446,NA
"RHOJ",6100450,57381
"LOC651951",6100463,651951
"KIAA1715",6100477,80856
"ATP2B4",6100482,493
"EMID1",6100487,129080
"HS6ST2",6100494,90161
"HDAC5",6100497,10014
"LOC391475",6100519,391475
"ARFGEF1",6100524,10565
"FAM3D",6100537,131177
"CENPE",6100564,1062
"UBR7",6100576,55148
"DDI2",6100593,84301
"LOC441251",6100605,441251
"LOC646278",6100608,646278
"UAP1L1",6100609,91373
"OR56B1",6100612,387748
"LARP4B",6100619,23185
"LOC100129585",6100626,100129585
"MUM1",6100630,84939
"DNAH7",6100661,56171
"TUBA1C",6100673,84790
"LOC641972",6100678,641972
"SNRNP35",6100681,11066
"DNAL1",6100682,83544
"LCN1L1",6100689,286310
"DHRS7C",6100722,201140
"CASRL1",6100725,344760
"PUS1",6100735,80324
"PSMC6",6100762,5706
"ADIPOR1",6100767,51094
"CYFIP2",6100768,26999
"FHL2",6110025,2274
"DDX42",6110035,11325
"CPS1",6110044,1373
"AGL",6110050,178
"CRYAB",6110079,1410
"WSB1",6110091,26118
"LOC729970",6110093,729970
"C20ORF46",6110102,55321
"HS.117299",6110121,NA
"RPS6P1",6110129,440086
"TRERF1",6110132,55809
"PGAM4",6110168,441531
"LOC283710",6110176,283710
"ABCC4",6110181,10257
"ZCCHC24",6110195,219654
"WDR35",6110201,57539
"RSU1",6110209,6251
"MRGPRE",6110224,116534
"C19ORF57",6110240,79173
"CALCA",6110242,796
"SUMF2",6110253,25870
"TMEM198",6110259,130612
"GFRA1",6110270,2674
"AMDHD2",6110280,51005
"RDX",6110291,5962
"RAB9B",6110296,51209
"KDELC2",6110301,143888
"ADAM2",6110315,2515
"ARHGAP19",6110332,84986
"C11ORF24",6110348,53838
"HS.147255",6110349,NA
"RPS14",6110356,6208
"AICDA",6110358,57379
"GNS",6110392,2799
"LOC100130503",6110397,100130503
"LOC648874",6110403,648874
"LOC649282",6110414,649282
"LOC642781",6110424,642781
"CLIP1",6110427,6249
"CCNJ",6110433,54619
"ENO3",6110435,2027
"LOC100130506",6110441,100130506
"PSMD4",6110446,5710
"SNX25",6110451,83891
"ZNF280D",6110458,54816
"HS.545116",6110465,NA
"MRRF",6110471,92399
"LOC728145",6110475,728145
"NUDC",6110477,10726
"GEMIN5",6110484,25929
"PACSIN3",6110487,29763
"GNAQ",6110494,2776
"ADARB2",6110519,105
"ARFRP1",6110520,10139
"C1ORF130",6110528,400746
"MRPS27",6110561,23107
"FAIM",6110575,55179
"MYL5",6110577,4636
"HS.570821",6110603,NA
"KRTCAP2",6110605,200185
"DHX30",6110608,22907
"FAM39DP",6110609,374666
"ERLIN1",6110634,10613
"KDM5A",6110639,5927
"ATP5A1",6110674,498
"CDC25C",6110706,995
"LOC284998",6110709,284998
"BCL2L11",6110717,10018
"ITPK1",6110731,3705
"IRS2",6110736,8660
"RDH14",6110739,57665
"LRRC17",6110746,10234
"GIMAP2",6110747,26157
"NBN",6110753,4683
"C17ORF90",6110767,339229
"FNTA",6130019,2339
"LOC339760",6130021,339760
"HS.574683",6130022,NA
"LOC388282",6130040,388282
"CCDC151",6130047,115948
"RPL7A",6130079,6130
"MED1",6130088,5469
"TGM4",6130091,7047
"SNORD61",6130092,26787
"RAET1E",6130097,135250
"GPR177",6130136,79971
"LOC644695",6130152,644695
"RAB11FIP1",6130156,80223
"ABLIM1",6130162,3983
"FLJ20850",6130164,55049
"LOC100129149",6130187,100129149
"LOC653566",6130189,653566
"TMEM109",6130193,79073
"LOC643669",6130195,643669
"EXOSC3",6130196,51010
"HS.579370",6130240,NA
"HS.544076",6130279,NA
"LOC728411",6130292,728411
"GIGYF2",6130301,26058
"LOC442049",6130307,442049
"ZNF608",6130328,57507
"UCRC",6130332,29796
"LOC642325",6130347,642325
"STX5",6130364,6811
"LOC729446",6130368,729446
"LOC653206",6130377,653206
"PTER",6130382,9317
"RPL26L1",6130390,51121
"LOC645039",6130392,645039
"AKR1A1",6130424,10327
"C8ORF40",6130433,114926
"FAM174A",6130440,345757
"ASPM",6130441,259266
"HS.127938",6130445,NA
"LOC100134816",6130468,100134816
"EGLN3",6130484,112399
"LOC100127905",6130494,100127905
"KAT5",6130521,10524
"IP6K1",6130537,9807
"PFN2",6130538,5217
"LOC729421",6130544,729421
"LOC400807",6130546,400807
"HS.60764",6130553,NA
"HS.153661",6130563,NA
"LOC100132391",6130576,100132391
"ELN",6130577,2006
"PRPF39",6130598,55015
"SPAG1",6130601,6674
"SLC18A1",6130603,6570
"LOC100131940",6130605,100131940
"HS.123119",6130609,NA
"PARP3",6130615,10039
"PRR5",6130630,55615
"WDR76",6130634,79968
"RET",6130646,5979
"LOC642769",6130673,642769
"HS.561625",6130707,NA
"PRPSAP1",6130747,5635
"GAB3",6130754,139716
"CDK10",6130762,8558
"LOC100128007",6180025,100128007
"RPS3",6180039,6188
"FOLR1",6180041,2348
"NR1H2",6180064,7376
"HS.535360",6180068,NA
"SORBS2",6180086,8470
"ATP6V0E2",6180088,155066
"ZSCAN2",6180092,54993
"LOC730029",6180095,730029
"ITPR3",6180133,3710
"LOC644086",6180136,644086
"LOC647655",6180139,647655
"MAP3K2",6180142,10746
"MAFG",6180148,4097
"LOC652082",6180162,652082
"NCF4",6180168,4689
"PFDN1",6180170,5201
"AES",6180176,166
"CPNE1",6180184,8904
"TDRD9",6180187,122402
"RAB3B",6180195,5865
"MRPL10",6180196,124995
"SEPT4",6180215,5414
"LOC728653",6180224,728653
"HS.539888",6180239,NA
"COX7A2L",6180246,9167
"CDC42EP2",6180253,10435
"LOC728636",6180255,728636
"HSPB8",6180259,26353
"LOC645349",6180274,645349
"PTPRC",6180288,5788
"PIGK",6180300,10026
"LOC644745",6180301,644745
"ACOX1",6180324,51
"DIO3",6180348,1735
"HS.568093",6180373,NA
"CARD8",6180377,22900
"ADAM12",6180392,8038
"LOC644330",6180402,644330
"NOSIP",6180408,51070
"PTP4A1",6180414,7803
"LOC284441",6180424,284441
"G0S2",6180427,50486
"PSMC4",6180440,5704
"PRDX1",6180446,5052
"LOC646674",6180452,646674
"CNNM3",6180463,26505
"SLC2A6",6180465,11182
"FAM108B1",6180470,51104
"FOXRED2",6180487,80020
"ADAM28",6180491,10863
"LOC400304",6180497,400304
"LOC100129296",6180519,100129296
"RBMX",6180537,27316
"C15ORF29",6180544,79768
"C11ORF35",6180553,256329
"HS.143408",6180592,NA
"NDUFAF1",6180598,51103
"HS.542600",6180605,NA
"SLC27A1",6180608,376497
"SCGB1C1",6180609,147199
"LOC131185",6180615,131185
"POLR1B",6180626,84172
"FBXO10",6180632,26267
"PEF1",6180670,553115
"TMEM143",6180678,55260
"SLC29A1",6180687,2030
"LOC728127",6180692,728127
"ARMCX3",6180725,51566
"PCDHB18",6180736,54660
"HS.576474",6180746,NA
"LOC728723",6180767,728723
"KLRB1",6200019,3820
"BMF",6200035,90427
"BRWD1",6200041,54014
"HS.544228",6200047,NA
"LOC644075",6200048,644075
"FEZ2",6200053,9637
"LOC400145",6200056,400145
"CUL3",6200066,8452
"GPR19",6200072,2842
"NLRP5",6200079,126206
"LOC653066",6200113,653066
"FZD9",6200132,8326
"PECI",6200133,10455
"LOC100130707",6200154,100130707
"CECR6",6200161,27439
"DKFZP564J102",6200176,25854
"C3ORF23",6200181,285343
"MEGF9",6200184,1955
"TNFAIP8L1",6200187,126282
"C15ORF44",6200189,81556
"WDR34",6200195,89891
"SLC4A8",6200196,9498
"APIP",6200202,51074
"IMPACT",6200204,55364
"TTC13",6200215,79573
"SLAIN1",6200220,122060
"TSC22D4",6200240,81628
"SDHC",6200241,6391
"NLK",6200242,51701
"PGP",6200243,283871
"ERGIC3",6200259,51614
"LOC441081",6200280,441081
"C5ORF28",6200300,64417
"HS.570330",6200307,NA
"STRC",6200327,161497
"HS.545726",6200338,NA
"PPP1CB",6200369,5500
"LILRA3",6200370,11026
"NMNAT3",6200382,349565
"SOAT1",6200386,6646
"MT1A",6200402,4489
"ME2",6200408,4200
"LOC442283",6200435,442283
"AP3M1",6200437,26985
"LOC646034",6200438,646034
"HS.121167",6200445,NA
"HS.582175",6200451,NA
"WDSOF1",6200470,25879
"RAB43",6200484,339122
"ZBTB3",6200528,79842
"HS.554615",6200543,NA
"CYCS",6200554,54205
"CCDC28B",6200561,79140
"TMEM34",6200592,55751
"CCDC15",6200593,80071
"FILIP1",6200600,27145
"SAPS2",6200615,9701
"AADAC",6200619,13
"RBM22",6200630,55696
"LOC651495",6200639,651495
"HS.555255",6200646,NA
"LOC643933",6200653,643933
"NUB1",6200672,51667
"CAPRIN2",6200682,65981
"PARVG",6200685,64098
"ZNF99",6200689,7652
"FOXO3",6200692,2309
"LOC641801",6200707,641801
"LOC346085",6200725,346085
"HRB",6200736,3267
"GTF2IRD2B",6200746,389524
"LOC220433",6200747,220433
"SWAP70",6200753,23075
"PENK",6220019,5179
"FLJ25404",6220053,146378
"LOC642377",6220056,642377
"LOC723805",6220059,723805
"LOC646283",6220068,646283
"NT5C",6220070,30833
"GPR177",6220075,79971
"DYNLL1",6220086,8655
"MED13",6220088,9969
"ZDHHC4",6220092,55146
"PPAP2B",6220097,8613
"SCARNA9",6220112,619383
"PMS2L3",6220132,5387
"EXOSC9",6220142,5393
"ANKFY1",6220152,51479
"LOC648489",6220156,648489
"SLC25A20",6220161,788
"CENTG3",6220164,116988
"CABC1",6220180,56997
"HS.232649",6220193,NA
"DMBT1",6220209,1755
"PDCD7",6220220,10081
"SMAGP",6220253,57228
"ZNF844",6220255,284391
"BRD7",6220270,29117
"FAM23B",6220307,340843
"LOC730744",6220327,730744
"CACNA1H",6220343,8912
"ALDH4A1",6220360,8659
"IDH3G",6220367,3421
"NSUN6",6220372,221078
"CD68",6220382,968
"SC5DL",6220397,6309
"SOCS4",6220408,122809
"PHF17",6220411,79960
"CISD1",6220441,55847
"MRPL4",6220450,51073
"SLC25A4",6220451,291
"TBP",6220470,6908
"RBM10",6220474,8241
"LOC642104",6220475,642104
"USP3",6220477,9960
"LOC728830",6220482,728830
"LOC643159",6220500,643159
"CTH",6220504,1491
"ZNF146",6220528,7705
"LOC401127",6220537,401127
"NBPF11",6220561,200030
"VPS11",6220563,55823
"LOC389816",6220564,389816
"HS.539065",6220576,NA
"MGAT4A",6220593,11320
"LOC100134261",6220598,100134261
"LOC113386",6220600,113386
"SMURF1",6220632,57154
"LOC642707",6220647,642707
"PLAUR",6220671,5329
"SASH1",6220673,23328
"CCPG1",6220674,9236
"ZC3H14",6220682,79882
"C3ORF1",6220685,51300
"HS.443067",6220706,NA
"LOC100128564",6220707,100128564
"STIM2",6220719,57620
"MSRA",6220722,4482
"FANCB",6220736,2187
"GRAMD1B",6220739,57476
"LOC728975",6220743,728975
"GLIPR1",6220746,11010
"LOC730256",6220762,730256
"TH1L",6250017,51497
"SLC16A1",6250026,6566
"HS.120893",6250048,NA
"PTTG1IP",6250053,754
"MYBBP1A",6250072,10514
"DHTKD1",6250075,55526
"HECTD2",6250082,143279
"ZHX2",6250091,22882
"GOLGA3",6250093,2802
"LOC646049",6250095,646049
"RPS9",6250097,6203
"CSNK1E",6250100,1454
"LOC650737",6250114,650737
"CHMP2B",6250121,25978
"JPH2",6250128,57158
"TNIP2",6250129,79155
"RAB14",6250133,51552
"F2RL3",6250139,9002
"HS.445365",6250152,NA
"LZTFL1",6250154,54585
"HMG20A",6250180,10363
"ADD2",6250193,119
"HS.436661",6250195,NA
"PPIE",6250220,10450
"EPB41L4B",6250221,54566
"LOC652697",6250240,652697
"APOB48R",6250241,55911
"LOC645442",6250246,645442
"LOC100132356",6250279,100132356
"PRDX1",6250280,5052
"LOC100131250",6250286,100131250
"MPP5",6250288,64398
"LOC646753",6250292,646753
"RAC1",6250300,5879
"HS.571207",6250333,NA
"SCARA3",6250349,51435
"LOC402160",6250356,402160
"ANAPC13",6250382,25847
"LOC653147",6250386,653147
"HS.494628",6250402,NA
"RPL12P6",6250408,440176
"MGC39606",6250424,399668
"ALK",6250431,238
"LOC400558",6250450,400558
"XYLT2",6250465,64132
"DUSP6",6250468,1848
"IGDCC3",6250482,9543
"CD9",6250487,928
"FBXL5",6250497,26234
"WDR85",6250538,92715
"ARHGEF19",6250546,128272
"EFEMP1",6250563,2202
"BCAP29",6250564,55973
"MRPL21",6250576,219927
"RCCD1",6250605,91433
"EML1",6250612,2009
"RALGPS2",6250630,55103
"SLC27A5",6250646,10998
"CSN1S1",6250669,1446
"CCNO",6250672,10309
"LOC646746",6250678,646746
"PAK1",6250685,5058
"LOC388559",6250687,388559
"RAN",6250707,5901
"C10ORF112",6250709,340895
"LOC647621",6250717,647621
"TMC3",6250731,342125
"UNC13D",6250767,201294
"SEPT6",6270020,23157
"MIR1299",6270021,100302167
"HCK",6270022,3055
"PHF20L1",6270035,51105
"AP2A2",6270041,161
"COLQ",6270047,8292
"BRI3",6270095,25798
"LAMP1",6270100,3916
"C11ORF17",6270112,56672
"CSF3R",6270114,1441
"LOC641787",6270129,641787
"LOC100129141",6270131,100129141
"TACSTD2",6270138,4070
"KRBA1",6270139,84626
"LOC729298",6270156,729298
"LOC651452",6270167,651452
"AADAT",6270181,51166
"LOC390557",6270193,390557
"ARL5A",6270195,26225
"HS.134166",6270196,NA
"LOC648585",6270215,648585
"ELMO2",6270228,63916
"KHDRBS3",6270273,10656
"HSPA2",6270274,3306
"CD47",6270286,961
"SNRPB2",6270288,6629
"HS.578794",6270292,NA
"RAB33A",6270301,9363
"LOC644934",6270307,644934
"LOC653808",6270332,653808
"TRAK1",6270347,22906
"LOC654174",6270367,654174
"CCDC90A",6270373,63933
"RTKN",6270377,6242
"DYRK4",6270382,8798
"LOC441378",6270392,441378
"NR4A3",6270398,8013
"FMR1",6270400,2332
"DERL3",6270408,91319
"SNORA34",6270414,677815
"IGBP1",6270427,3476
"LOC100128031",6270431,100128031
"GCN1L1",6270450,10985
"FAM65C",6270471,140876
"DUS3L",6270475,56931
"STK16",6270528,8576
"MGC40499",6270537,245812
"RPS6",6270546,6194
"LGALS8",6270554,3964
"CLEC10A",6270564,10462
"HS.580929",6270576,NA
"HS.225083",6270601,NA
"LOC649946",6270605,649946
"GPR128",6270612,84873
"GSDMB",6270615,55876
"TMEM191B",6270630,728229
"TMEM120A",6270634,83862
"IDH1",6270670,3417
"RECQL",6270674,5965
"LOC644200",6270687,644200
"APM-1",6270703,201501
"SMG7",6270706,9887
"SULT1A1",6270725,6817
"NPPA",6270739,4878
"HSD17B11",6280008,51170
"NPHP4",6280019,261734
"LOC643203",6280020,643203
"YWHAG",6280040,7532
"SMARCAD1",6280053,56916
"PPM1E",6280059,22843
"CSTF2",6280079,1478
"C9ORF164",6280082,349236
"LGALS2",6280086,3957
"TPM3",6280091,7170
"PLCB4",6280097,5332
"GPSM1",6280100,26086
"LOC202781",6280102,202781
"KRT18",6280128,3875
"LOC440900",6280129,440900
"DEM1",6280132,64789
